ID,DOB,SSN,Zip,Age,Workclass,fnlwgt
5364158c,12/2/1952,550-45-1109,60804,33,Private,215288
c0b8d1ca,6/4/1964,282-02-8529,46580,31,Private,58582
a792e8a2,9/17/2009,151-62-5644,62061,49,Private,199378
0593987b,1/17/1974,775-91-5499,51570,34,Self-emp-not-inc,114185
4d305924,7/14/2007,567-25-8342,79812,40,Private,137421
cf14772d,10/1/1982,212-04-8404,3256,27,Private,216481
ce9db735,10/20/2009,312-04-8574,43976,50,Self-emp-not-inc,196504
66c5a28e,1/20/1987,703-56-7060,21684,38,Private,357870
157c96b7,10/30/1999,894-45-5247,92831,55,State-gov,256335
ac938943,1/5/2008,387-44-6752,35193,49,Self-emp-not-inc,168191
3af2bbd5,3/1/1977,221-60-8049,16983,40,Private,215596
f285a80a,6/27/2002,852-49-7064,10558,42,Private,184682
ebe939d8,2/23/2012,714-19-3868,39857,51,Private,171914
a3380aa5,1/11/1982,744-95-9058,93356,27,Private,288229
498b5390,10/11/1984,135-57-4500,44670,30,State-gov,144064
2c6a6076,12/3/1977,704-66-6656,1145,70,,54849
3d26f37d,6/8/1966,567-71-9320,86215,40,Private,141583
f8a24dd8,6/16/2008,304-68-1245,33835,43,Self-emp-not-inc,180985
cbba9d43,12/11/1993,150-37-0032,5091,24,Private,148709
b00da217,3/17/2004,765-64-4112,68385,22,,174626
9938c471,7/12/1977,781-95-4579,38008,38,Private,184801
4efa7c31,11/11/2000,608-69-9567,45240,52,Private,89054
2e067fb1,7/17/2012,667-84-7710,86208,32,Private,147284
62af8634,10/24/1973,521-82-1356,33181,33,Private,169973
194c7721,3/20/1974,175-67-5997,77460,21,Private,222993
daf7bf9d,1/19/1991,726-97-4680,67095,27,Private,41099
f73d1a98,10/22/1975,727-72-0534,53724,31,Private,33117
7b1bca00,11/5/1979,289-24-7023,67036,29,Private,162551
8038f444,12/20/1950,206-45-0004,68681,49,Private,122066
f9f9252e,3/18/1960,734-55-6980,69247,61,,42938
c498de83,10/20/1968,819-35-2814,76588,46,Private,389843
c6a057b3,6/15/1952,624-41-1056,89426,37,Private,138940
fedd1fcb,12/3/1973,853-65-8412,37426,56,Federal-gov,141877
dabdc108,1/23/1957,779-34-7340,21992,37,Private,172722
153d74e2,9/1/2007,287-82-7906,97419,26,Self-emp-not-inc,118523
057eec33,3/8/1981,828-49-6540,51335,31,Private,227886
f6aa5a55,1/8/1957,742-50-7032,49952,36,Private,80743
85283cd4,5/23/1971,383-13-2969,66316,52,Private,199688
7253670b,11/5/1978,688-86-9623,37207,40,Private,225823
db68da2c,4/4/1968,169-71-1400,6161,21,Private,176486
f2c14250,4/9/1962,406-52-1362,63863,63,Private,175777
4c53305e,4/1/1956,429-40-9090,72787,30,Private,295010
7bcf0b40,5/3/1982,780-83-1714,8716,30,Private,437825
614075b7,11/25/1982,658-52-3860,33710,50,Private,270194
4f385f57,6/1/2000,504-37-6205,4383,41,Private,242089
f86d18c0,11/13/1955,396-95-0741,7361,39,Self-emp-inc,117555
d90af530,3/27/1984,557-98-9375,72831,23,Private,146499
0cb7ac79,11/1/1982,444-20-6781,88032,52,Private,222405
bdf8725c,11/23/1958,220-61-8606,7588,17,,216595
b8427f9f,10/30/1967,563-97-4242,8266,46,Private,157991
d4734dae,6/9/1987,457-57-1268,87920,26,Private,373553
bd1e8a2a,8/10/1966,110-96-4520,47159,30,Private,194827
63094f8a,3/2/1957,102-87-0967,22512,23,Private,60331
818c3e8e,4/13/1965,313-55-9409,66369,21,State-gov,96483
19cbb19c,10/27/1968,534-76-7222,59997,39,Private,211154
9ba213e8,5/26/1972,267-13-7986,90961,37,Local-gov,247750
3d9f6435,3/13/1997,583-97-2627,2124,40,Self-emp-not-inc,204235
5bc379fa,5/10/1999,362-10-0486,21204,38,Private,197113
6298d45a,11/1/1957,733-96-0174,25046,47,Private,178341
0df74251,4/28/1984,644-78-0392,85754,20,Private,293297
eb2e00d0,4/23/2000,195-94-3346,64749,35,Private,35330
63e9a63d,9/19/1952,291-19-6089,70597,62,State-gov,202056
7d980725,10/20/1980,723-20-6184,8949,32,Private,61898
ebbc2a89,11/19/1952,195-22-6461,1490,42,Self-emp-inc,1097453
de44042c,7/17/1960,310-36-2251,11378,32,Private,176992
1cd76486,6/2/1958,834-02-1137,28114,27,Private,295289
f8633907,7/2/1991,769-57-4000,33634,53,Self-emp-inc,298215
99a924ef,11/19/2005,679-93-8457,76382,28,Self-emp-not-inc,209934
c6948cfb,4/14/1979,376-38-2220,9731,26,Private,164938
d1b5b2af,10/8/1979,200-22-1356,47642,47,Private,423222
5adf7ddc,5/17/1995,708-14-3883,18561,23,Private,124259
44586739,9/10/1991,818-24-2173,28394,70,Self-emp-inc,232871
2ba2f14d,12/7/2002,195-28-4099,78907,41,State-gov,73199
4004e302,7/1/1980,747-92-8797,62879,43,State-gov,27661
3e2557fd,2/23/1975,335-06-1119,73152,65,Private,461715
6c38e71c,6/8/1951,613-67-9623,9551,40,Self-emp-not-inc,89413
0bce4cc0,6/7/1965,607-61-2674,55663,64,Self-emp-not-inc,31826
b9ca333e,9/21/1971,486-01-8449,68216,40,Private,279679
ea729cdd,7/9/1981,127-92-1903,75762,43,Private,221172
ccf5d87e,10/18/1994,347-49-4818,55216,50,Federal-gov,222020
740bdf70,7/13/2011,500-75-8745,72534,19,,181265
6e085e96,11/30/1956,678-68-5050,82912,32,Self-emp-not-inc,261056
e1a02d93,12/8/2003,298-78-0263,4818,32,Private,204792
52a1b81a,3/30/1981,433-09-8505,48362,42,Private,384508
4632c510,12/5/1983,670-10-4254,36474,41,Private,288568
a5485ef3,6/5/1976,486-77-0755,44390,30,Private,182714
8bd96fb5,9/9/1987,810-69-4564,46649,20,Private,471452
303a07de,6/26/1970,724-67-1470,20798,45,State-gov,264052
6ac70fc3,9/27/1958,785-43-0321,52196,42,Private,146659
9bc419a0,11/9/1969,758-50-5228,69081,24,Private,203027
3a845914,3/3/1980,502-83-6802,91051,43,Private,218309
46bd5002,7/6/2010,283-21-6561,82361,28,Private,133625
61fd32b0,4/9/2001,805-17-2779,7648,35,Private,45937
512bd8ff,1/21/1954,192-95-3297,99827,36,,389850
91cfb2cf,5/10/1980,541-20-7070,55623,38,Federal-gov,201617
f198114f,9/16/1996,193-27-0374,81502,32,Local-gov,114733
3a8768dc,5/23/1964,704-51-3080,48031,50,State-gov,97778
ad354a33,1/12/1956,846-23-0648,47881,34,Private,149507
a388f535,9/19/1989,817-83-0349,31757,35,Private,82622
01144af9,11/1/1955,249-92-1431,25247,30,Private,48014
06db2936,9/20/2001,638-53-8048,97929,61,State-gov,162678
c667b5b2,2/5/1964,558-67-9442,75152,27,Private,213842
06fc88a3,5/20/1960,878-52-9512,19675,61,Private,221447
c57708ff,8/24/1997,801-51-1553,2607,18,Private,426836
25b4c9e1,3/22/1998,329-32-0854,9722,31,Local-gov,206609
8429be7c,3/31/1989,309-05-8936,31460,31,Private,50276
90bfb923,6/27/1967,870-01-5574,7754,20,Private,180497
fbec9b22,8/5/1975,148-04-0595,69121,35,Private,220585
974dc356,12/20/1983,788-13-2359,21025,51,Private,202752
10ca7f85,10/21/1981,835-41-7853,34508,43,Private,75993
6f2a12a8,11/10/1964,748-25-8959,77467,18,Private,170544
2608af40,2/7/1997,550-60-8027,38572,55,Private,115439
702bab51,11/23/1955,513-25-6277,89766,59,Private,24384
5c96a526,4/1/1987,160-32-5699,64602,21,Private,209067
b5da4e00,9/8/2010,863-31-1274,69083,22,Private,65225
b0eba7cd,5/23/1971,218-64-1365,66859,60,Federal-gov,27466
36b31068,11/12/1996,779-86-9803,69362,49,Federal-gov,179869
b3c42599,12/30/1979,256-24-9146,38439,21,Private,442131
f5faeb09,7/17/1988,436-18-7517,37171,61,Private,243283
ac70f52f,8/20/2009,493-27-4492,36113,64,Private,316627
d45341ee,3/7/1976,665-04-7616,74481,63,Private,208862
97e0b887,9/1/2009,723-15-0683,42280,27,Federal-gov,38645
c0a27583,8/21/1956,804-26-9141,78225,23,Private,141272
5925d952,9/4/2011,747-64-0049,89325,41,State-gov,29324
805d84a9,7/1/1970,682-75-8602,19059,18,,348588
3af7702a,4/15/1996,360-65-4498,74567,40,Private,124747
9a4ea61c,12/20/1999,478-04-5622,45694,55,Self-emp-not-inc,477867
4e29d572,3/31/1998,431-75-6323,22703,17,Private,218361
fe0ee5b2,12/5/2006,161-07-9430,12876,34,Self-emp-not-inc,156809
1ac0085f,5/26/1968,834-46-8446,96570,24,Private,267945
6169f6c0,1/1/1981,219-07-2475,43327,30,Private,35724
c62d3166,5/3/1979,717-82-3479,22938,29,Private,187188
71c5b1cc,11/19/1993,444-13-8120,83750,52,Private,155983
504ed5ed,11/2/1953,802-21-3353,95588,57,Federal-gov,414994
6a094c73,4/14/1954,558-04-0830,29711,38,Private,103474
89135c5d,3/21/1959,188-21-7616,32527,43,Private,211128
b7b36627,6/7/1964,119-91-9578,35974,61,Private,203445
678b343c,10/2/1959,597-89-5110,2229,38,Private,38312
8376a591,1/20/1959,623-85-9029,9261,51,Private,178241
a399b82e,12/7/1993,850-16-2748,23594,40,Private,260761
a33aafcb,6/12/2001,555-59-4147,28778,41,Local-gov,36924
2bc31561,12/30/1978,215-40-4392,90964,19,Private,292590
0776c01b,9/13/1985,439-17-6199,7809,28,Private,461929
9551c447,10/7/1954,868-61-0677,66409,59,Private,189664
58f5b5e4,2/16/1964,246-03-3204,72616,32,State-gov,190577
34a571a1,1/12/1954,512-35-6013,83491,31,Private,344200
fb068efc,12/22/1950,899-44-2978,85328,30,Private,337494
17aec7d6,11/19/1957,659-28-3774,35907,54,Self-emp-not-inc,52634
77592c3f,7/18/2010,198-05-3791,5379,33,Private,194901
f65ffee7,5/22/1969,713-25-5367,7997,20,Private,170091
e35fdcd2,5/19/1961,386-01-2448,89889,27,,189399
856b0684,5/29/1998,884-47-8504,88177,32,Self-emp-not-inc,205072
6202a5c9,11/11/1972,803-77-2597,9294,35,Private,310290
37df2991,3/26/1980,519-57-4368,98058,27,Private,134048
a4e80089,9/9/1989,299-91-6409,54303,40,Private,91959
ae3b880f,5/3/1992,449-84-1241,70244,34,Private,153942
b694c91c,2/21/1985,365-01-9845,10977,34,Local-gov,234096
4992f856,6/8/1973,442-02-8536,93948,38,Private,185330
7b52b294,10/30/1968,329-42-1472,29057,28,Private,163772
28347b27,12/13/1983,644-61-6223,57900,65,Private,83800
c14ba578,2/22/1951,690-35-3710,493,61,Private,139391
a7946a87,6/29/1991,867-41-0421,20042,18,Private,478380
4393adde,1/18/1977,787-03-3992,52946,35,Self-emp-inc,186845
a7cafcd0,6/30/1985,696-34-0724,71980,45,Private,262802
2ef84889,3/10/1988,514-65-8680,79467,68,,152157
e7a4a5a5,9/6/1956,696-61-2450,74506,25,Private,114483
ea4e8ba6,7/6/2009,371-07-6672,22955,48,Private,118023
c087fc0d,1/19/1998,437-75-1167,41472,19,Private,220101
c0659c1b,4/6/1968,641-19-1567,88502,43,Private,219424
be0c04a8,1/31/1959,305-15-3814,40870,54,Private,186117
0f555fe3,9/12/1988,236-86-2621,47816,47,Self-emp-not-inc,479611
2e36b0aa,8/24/1983,521-23-9241,8786,25,Private,80312
3cf8509e,2/4/1975,786-25-6693,13784,30,Private,108386
bfecb992,1/24/1956,167-66-8052,81735,67,,125926
383910e7,3/20/1956,257-48-4656,71900,35,Private,177102
453bdd1b,7/12/1953,535-23-6722,41920,26,Private,190762
f8310f32,5/25/1962,758-96-3457,62387,61,Private,180632
e47772be,7/4/1971,569-76-4490,54924,54,Private,88019
1d110881,6/22/1972,196-36-1372,87150,50,Private,135339
69c0ab55,11/14/1984,840-99-9731,2743,32,Private,100662
1dcc96df,5/20/1981,470-54-7644,47377,34,Private,183557
3fac1e51,4/3/1979,759-17-0597,56956,36,Private,160035
8679dce6,4/13/2009,358-69-9439,26285,50,Private,306790
9c424647,10/26/1963,316-44-9404,1486,28,Private,269246
82696071,1/10/1972,453-47-4824,32638,22,Private,308334
2c2e7132,2/8/1983,189-74-0399,25355,58,Private,215190
3fbb751d,10/11/1989,302-22-9591,93694,27,Private,419146
d0b92240,6/1/2010,280-38-9367,35843,62,Private,176839
3fd44cbb,12/30/1981,714-49-9678,32932,36,Self-emp-inc,184456
0cc5c827,11/14/2010,128-37-8390,64424,21,Local-gov,309348
da91ed2a,9/24/1996,103-29-3605,18396,41,Private,56795
669ab4ff,1/25/2003,472-78-0736,74542,28,Private,201861
7fefc86d,8/17/2000,501-94-5227,27742,33,Private,179509
076e3497,11/4/2009,892-10-8912,33121,54,Private,291755
6c0f821b,9/11/2000,703-40-2255,56067,19,Private,243941
acd33318,11/8/1986,219-27-3154,44226,76,Self-emp-not-inc,117169
001f2cd0,9/14/1983,203-84-0425,27935,25,,100903
1ea1a115,5/18/2005,640-16-0078,70315,34,Private,159322
0ffb00e8,5/15/1997,368-65-1028,71758,40,Private,262872
5a57249a,1/24/2004,394-97-8916,1081,22,Private,187052
23cf050b,4/27/1979,865-26-7617,48762,17,Private,277583
becb9d44,1/3/2001,468-94-6728,90441,55,Private,169071
06f701fa,8/25/1996,358-99-1319,29247,51,Local-gov,96190
5f932047,2/1/2011,199-27-7025,55787,26,Private,61603
29a00802,11/10/2011,398-66-4210,45885,44,Private,43711
e83986f5,11/11/1957,881-74-3187,8425,65,,197883
8396c392,4/10/1999,674-65-9243,92807,54,Private,99434
d8370ee2,7/31/2007,345-26-3510,16912,34,Self-emp-not-inc,177639
01a10848,12/9/2006,669-16-8777,30547,42,Private,201723
bc78e933,7/18/2009,168-27-9568,10261,26,Private,222248
a7c0df88,5/19/2001,363-17-9289,54684,39,Private,86143
a07764f7,4/30/1952,731-86-7652,10073,46,,228620
76bb4568,2/13/1996,661-20-7198,88486,34,Private,346034
63e2a420,6/16/1973,277-74-1844,17033,59,Private,87510
9ee083ab,12/10/2008,823-64-6612,56754,20,Private,37932
c90bdf4d,11/8/1962,227-59-9992,38861,34,Private,185063
637973e8,6/10/1986,476-86-1677,54625,62,,125493
ee6fcc57,5/4/1951,378-04-0251,62463,51,Private,159755
8bd246ea,10/17/1990,131-72-6253,93016,34,Private,108837
8eb463b3,6/11/1952,737-78-4766,27212,47,Private,110669
5aef327d,6/14/1967,779-24-5708,35944,21,,220115
35734cf4,10/18/1966,356-68-6887,36850,30,Self-emp-not-inc,45427
5e8e88bf,5/25/1966,796-17-0973,3983,38,Private,154669
4aa0f3b4,5/27/1954,149-44-5845,83275,45,Private,261278
d1a7a9c4,9/16/1991,768-11-7908,85848,23,Private,71864
983a8797,5/14/1962,205-01-5767,79716,34,Private,173495
3b469ea7,5/1/1954,646-90-0181,88074,22,Private,254293
754d6958,8/15/1965,117-86-5804,46033,31,Private,111883
1aeb92c2,9/26/1965,221-04-8115,99371,50,Private,146429
e1915325,5/24/1975,265-18-9652,56669,19,Private,472807
2ee56916,6/18/1974,244-67-1702,65266,28,Private,285294
0f44b019,8/30/1986,171-50-6228,85208,23,Private,184665
4c5049c1,2/11/1952,195-81-4023,94574,35,Private,205852
3e5bcfc7,6/19/1978,310-99-9893,75662,28,Private,83879
d5a5b8ac,2/13/1953,125-14-3384,40069,27,Private,178564
4d573214,4/1/1982,701-04-9718,76086,46,Self-emp-inc,168796
147aa53e,11/20/1966,866-80-1377,79712,27,Private,269444
cf797624,4/3/2006,378-90-6755,53578,25,Private,47353
7b57cef4,11/4/2003,505-23-8951,67985,34,Self-emp-inc,29254
ba8a41f1,5/16/1984,668-94-3015,9253,33,Private,155343
92ffaf76,4/5/1959,274-58-0411,32400,36,Private,234271
244db078,6/3/1972,783-75-3073,44374,30,Private,257849
3d487a85,12/23/1975,656-72-2653,13509,23,Private,228230
1c36dc40,6/29/2011,671-41-5075,19438,36,Private,227615
53078df1,12/13/1978,854-19-5928,74772,29,Private,406826
db1dc39e,4/15/2012,526-54-3696,25017,50,Self-emp-not-inc,27539
40a18412,3/3/1970,481-64-4167,91785,19,Private,97261
9fed4901,1/5/1981,628-74-6390,22511,20,,232022
d6623922,1/15/1958,660-54-2945,4370,52,Federal-gov,168539
ad4508c3,11/17/1967,396-54-0932,45412,20,Private,515797
6b68efe6,8/8/1996,685-46-6469,83700,22,Private,351381
bf8f3095,7/18/1954,793-60-7229,83348,34,Private,161018
8c346b32,3/3/1959,128-02-5609,74824,60,Private,26721
d421bbf6,3/23/1976,489-70-7950,96125,19,Private,164123
9d815603,3/25/2012,268-06-9544,19661,59,Self-emp-not-inc,98418
41db85f0,11/1/1972,495-69-5193,47818,36,Private,29814
2a839cc7,6/24/2001,663-59-3240,6280,25,Private,254613
67bda55d,1/6/2001,616-16-0791,29220,49,Private,207677
dc5f1074,5/24/1970,825-93-3207,79557,25,Self-emp-not-inc,217030
8c9dd21e,5/13/1990,467-70-8440,24076,50,Private,171199
624f2907,9/18/1978,824-67-1183,98367,44,Private,198270
40ca6de9,7/9/2001,533-30-9050,82015,28,,131310
9cfdbc07,3/17/1955,828-71-3761,65457,33,Private,79923
62a40bdf,6/15/2003,144-03-5851,35170,40,Self-emp-inc,475322
bc9b90a0,10/28/1963,873-43-3298,32479,56,Private,134286
b0b13b26,11/28/1986,822-17-5235,56052,56,Self-emp-not-inc,73746
503b811a,3/5/1999,400-31-1275,25347,23,Private,125525
7cca60a4,5/25/1971,210-15-1772,90616,38,,155676
5f5218b7,4/3/2011,813-11-5933,30369,21,Private,304949
c4bdc8a5,10/19/1970,352-52-7924,63658,67,Private,150516
e6e8255d,3/10/1970,262-57-6288,60719,54,State-gov,249096
ae911658,5/2/2010,171-69-3424,89299,50,Local-gov,164127
bc8fb782,1/10/2010,279-21-4647,33126,59,Private,304779
35704f71,4/24/1957,845-50-2915,35470,51,Private,157043
237ee9ea,3/5/1977,867-10-2414,5869,30,Private,396538
38b5f971,4/20/1987,894-12-6406,54983,42,Private,510072
35b46386,9/16/1961,504-11-9745,10906,64,,200017
edb0be1b,5/18/1991,698-90-3205,35262,61,,60641
2c1a7b64,3/9/1999,671-53-8514,83712,26,Private,89326
b48ce83e,8/14/2011,221-96-3232,21188,47,Private,200471
ae7ff444,4/29/1967,482-70-5549,20132,78,Self-emp-not-inc,82815
34f75d35,3/6/1973,603-76-4359,72933,24,Self-emp-not-inc,117210
c5182d9b,9/29/1992,276-14-3784,30469,27,Private,202206
a9fd8476,4/14/1972,292-16-3460,43101,51,Private,123429
d672d8bb,6/12/1954,252-49-4610,33430,46,Private,353512
d8d4565f,6/11/1995,299-77-9652,71256,55,Self-emp-not-inc,26683
e219e708,3/12/1969,711-47-8780,80961,20,Private,204641
d8f3d0bd,12/19/1965,798-33-4350,67478,30,Private,225053
5d4f50db,4/1/1973,376-89-2407,59272,36,,98776
05433a5e,12/15/2000,726-62-7012,40342,19,Private,263932
d890fc19,11/28/2004,338-65-5017,11360,30,Private,108247
0c44cf36,12/23/1984,821-44-2378,18003,31,Self-emp-not-inc,369648
6b8a9126,12/4/1986,767-90-2252,90673,26,Private,339324
842d4bf9,12/29/1980,821-18-1591,76550,59,,145574
80e8d541,8/9/1978,738-05-2843,87882,53,Private,317313
10a2ce79,6/14/2001,872-82-9230,9181,24,Local-gov,162919
d3aca7b6,11/30/1993,828-95-7384,57956,24,Private,186314
165d0389,5/31/1970,331-87-4874,95332,36,Private,254202
1a199221,5/1/1956,295-55-6529,14390,39,Private,108140
a0c50615,12/16/1952,707-59-4601,43458,53,Private,287317
251e4793,6/30/1968,305-53-3202,88882,75,Self-emp-inc,81534
b898bd96,6/11/1998,277-01-3046,97085,36,Private,35945
9d170819,12/17/1981,290-79-0700,73780,46,Self-emp-inc,204928
78f18f92,11/11/1969,489-81-9955,65584,56,Self-emp-inc,208809
ed0f0543,7/28/1974,431-43-0392,40383,29,Private,133625
4082aad8,4/24/1970,366-67-6768,47462,60,Private,71683
9f36b946,12/17/1967,297-70-6072,78213,58,Private,570562
da063bf4,12/11/1956,153-23-2678,57912,67,Self-emp-not-inc,36876
22f5a704,6/15/2002,525-66-1244,31091,35,Private,253006
6e575263,2/14/1964,899-70-5071,72318,39,Self-emp-not-inc,50096
a44cf7e6,3/18/1986,386-43-1742,16941,37,Private,336880
cdc0ee3e,9/2/2008,802-52-3304,80107,54,,135840
5142a5a8,5/30/2001,442-67-4232,41222,63,Self-emp-not-inc,168048
d2c46a4c,1/14/1995,706-24-9322,60579,47,Private,187969
e666f88d,1/15/1973,732-51-1056,87234,23,Private,117363
d606b7c7,1/28/1973,582-61-2415,15258,55,Private,256526
b1b67576,12/6/1964,237-67-6881,30850,49,Private,304416
1b6f0d85,6/12/1958,574-21-9977,36060,39,Private,248011
3716a758,4/20/1998,838-84-9010,64015,23,Private,229826
c54e0b4f,6/11/1982,578-80-8824,36244,19,Private,159796
b45978d0,12/15/2008,234-10-1022,14851,44,Private,165346
21189c7a,4/4/1994,426-77-0819,20837,25,Private,25386
89d28ad9,11/5/1991,556-88-4319,98428,35,Private,491000
a1619de8,10/5/1982,151-78-6251,63575,23,Local-gov,247731
6528b975,3/27/2007,800-63-4213,2116,48,Private,180532
db950810,4/10/1953,179-13-6621,35313,48,Private,189462
45c5ae17,4/24/1961,371-81-0458,49441,44,Private,419134
10329857,8/31/1972,463-81-9331,78351,55,Self-emp-not-inc,170166
a5440932,12/14/1987,192-73-1953,48643,33,Self-emp-not-inc,173495
04b1b114,5/24/1989,834-01-7288,45564,18,Private,423024
047ea664,4/17/2004,352-64-4845,61046,24,Private,72119
f0d3ddc6,12/14/1994,326-97-9846,98988,32,Local-gov,19302
e6d28700,6/22/1984,409-80-9682,66053,24,State-gov,257621
c5e57b29,4/23/1952,183-64-7120,8754,44,Self-emp-inc,118212
36657e70,5/9/2004,181-47-8486,8537,27,Private,259840
2837b421,1/7/2004,331-89-6640,95415,39,Private,115289
968543d0,7/11/1990,356-75-4561,28224,26,Local-gov,159662
5780c803,8/15/1969,689-20-3987,91349,34,Private,379798
519e60b3,9/7/1961,337-50-4973,69216,38,Private,227945
7392a13f,9/30/2001,628-31-0049,37199,41,State-gov,36999
f3e6a5c8,11/24/1950,302-14-8823,68593,73,,131982
86745603,12/20/1987,345-58-9073,33388,32,Self-emp-inc,124052
f8d7eeea,6/14/1990,633-59-8599,28894,56,Local-gov,273084
0b19af5f,7/31/1961,404-66-7362,48864,59,Private,170104
67ef2245,11/29/1991,515-76-3326,4354,44,Private,96249
4edf493e,11/7/1979,743-63-0916,42616,35,Private,140915
420db374,7/19/1965,660-92-5057,34256,52,Private,230657
0b38b412,3/24/1975,747-17-0473,69282,30,Private,195576
51308ff0,11/29/1964,843-65-2541,19880,23,Private,117767
aa682f71,7/11/1984,888-17-9007,74455,43,Private,112763
b361ce92,8/11/1963,513-26-7712,15310,61,Private,79827
1e376c63,11/19/1994,420-28-7739,88863,38,Private,103925
5ec86a3b,11/30/1954,742-56-1987,42964,68,Private,161744
c8b9d690,2/4/1961,400-84-7866,4931,41,Private,106679
39d41b37,12/26/1995,369-23-9463,37780,42,Self-emp-not-inc,196514
f08bc821,6/7/2010,592-89-6341,82167,48,,61985
10b98efe,7/7/1998,668-56-7052,10589,19,Private,157605
2b4870cf,4/1/2007,773-45-7465,30778,31,Private,137367
822edf12,12/16/1952,631-18-6770,7546,40,Self-emp-inc,110862
7e01129c,11/27/1999,164-04-3363,37724,32,Private,74883
da182861,3/14/1978,321-04-8064,25171,51,Self-emp-inc,98642
01439d00,11/25/2004,893-94-9107,76553,44,Local-gov,144778
a75009ae,12/3/2002,171-55-9160,93711,23,Private,177787
9fd8008b,12/2/2007,553-99-2674,2959,30,,103651
af660ed0,5/3/2005,210-10-5585,96564,44,Private,162108
7d8e2a75,12/18/1989,172-18-8206,98085,24,Private,217602
ff9dbdfb,1/5/1999,851-62-7557,59921,34,Private,473133
ae94ce69,3/7/1968,590-50-6443,51081,17,Private,113301
b3459454,4/25/1969,577-98-8990,27586,61,Private,80896
5d42b6d0,4/4/1959,790-87-3461,33807,30,Local-gov,168387
e1c0ef08,9/23/1956,635-36-6812,90971,45,Private,38950
83ce632f,3/14/1970,809-49-9857,21961,22,Private,107801
4a057884,9/12/1973,187-16-6747,19664,49,Private,191277
38d6e564,7/14/2004,539-24-8417,75218,39,Private,205359
793119dc,4/5/1973,882-13-4048,65087,39,,240226
c36ed244,8/21/2001,173-20-1009,3472,34,Private,203357
96a8d90b,11/29/1981,433-04-8946,92498,52,Local-gov,153064
605218dc,7/24/1994,399-36-3688,78789,24,Private,202959
a6d164f9,2/20/1968,496-77-7657,77544,38,Private,105150
0e782144,10/31/1965,495-51-5169,53681,19,Private,238474
d5beecda,5/16/2011,446-76-4931,71986,24,Private,1085515
7d5d2166,1/1/1986,686-88-6676,47218,25,Private,82560
18b08d95,12/19/1960,586-16-3089,53344,71,Private,55965
52584c80,11/24/1981,341-22-2413,86441,27,Private,161087
5a62410b,7/5/1957,543-20-0218,73818,28,Private,261278
6b0581c4,6/29/1962,764-61-9267,63730,54,Private,182187
ff00921c,2/29/1976,343-46-2157,24363,18,Private,138917
7ce1131c,6/25/1980,571-49-7762,44543,49,Private,200198
82553893,1/6/1996,582-48-0523,92080,36,Private,205359
6f9a6c0f,5/18/2003,802-05-8245,14800,57,Private,250201
add49fa6,12/4/1986,502-51-3927,21080,56,Federal-gov,67153
b21b5c21,9/17/1953,659-57-6115,38422,17,Private,244523
980f61a6,12/9/1965,606-65-7351,82553,30,Private,236599
e79d8797,1/18/1952,442-70-8105,53805,41,Private,108713
0e5611f4,9/9/2002,200-03-1971,408,26,Private,177147
043f3c5a,12/1/1964,691-81-9911,73937,61,Private,129246
befa156c,3/9/1992,193-01-1863,82984,50,,222381
d0739326,10/4/1985,529-62-6831,5188,24,Private,145111
41ff63d7,11/8/1993,302-41-2922,89489,44,Private,62258
e8271b57,8/2/1985,857-06-8837,17813,38,State-gov,108293
01be81f0,2/9/1995,527-12-4162,78630,61,,167284
6382d7e3,6/28/1954,273-49-7577,23051,25,Private,97789
7efe3cfc,12/5/1976,151-45-6499,51940,34,Private,111415
47bcda88,7/31/1992,420-01-8367,82778,38,Private,374524
c81dc5c6,11/12/1964,789-69-1065,88876,42,Private,287244
1a9b74b2,3/21/2011,469-18-4086,13142,17,,341395
9ddc9f2b,9/5/1955,538-34-0477,79543,48,Private,278039
0769b4b1,3/21/2005,751-05-3211,14741,38,Private,98360
96aa5228,3/28/1970,741-59-1251,27024,52,Private,317032
4f6a94f3,7/22/1968,244-41-6883,19433,55,State-gov,294395
e96e23bc,11/22/2001,437-56-5283,7677,41,Self-emp-not-inc,240900
62dc07ac,8/13/1999,394-25-0878,7687,45,Private,32896
0c89851b,10/17/1965,232-93-4703,51906,49,Private,97411
ea04205f,9/26/2010,240-31-5608,89571,19,Private,72355
4298dc1a,2/22/2009,453-67-4243,42445,39,Private,342448
1fe82dde,1/7/2012,549-72-0285,21986,43,Private,187702
07019b85,2/12/1963,578-07-6326,28237,42,Private,303388
1d352b8e,6/11/1999,124-21-7097,63237,17,Private,112291
99ff6f41,2/24/2005,315-16-2112,43155,30,Private,208668
593aa784,6/11/1999,716-25-8426,76651,61,Local-gov,28375
18f7e2a7,4/11/1961,773-12-0663,52132,48,Private,207277
d3732ab7,6/26/1994,382-89-5350,48108,60,,88675
6efcc90f,2/12/1991,157-17-0954,79004,57,Private,47857
f220ff4a,9/25/1959,575-58-2969,72049,27,Private,372500
4390c341,8/23/2006,611-90-2063,21982,24,Private,190968
f9d1844c,6/15/1957,329-15-1171,50105,41,Private,37997
b9bc56bd,2/24/1955,642-09-1661,79469,42,Private,257328
41088f16,5/14/1995,385-66-1761,38531,34,Private,127610
0207f772,6/3/2003,717-20-2392,72522,22,,139324
91c2fce2,8/11/1983,686-86-1008,30031,47,Private,164423
a80fc53f,7/7/1963,783-75-3645,52708,50,Private,104501
