ID,DOB,SSN,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Marital Status,Occupation,Relationship,Race
85673c90,4/11/2003,653-23-7504,77904,18,Private,195372,11th,7,Never-married,Other-service,Own-child,White
99478ab1,3/28/2010,112-03-1123,21305,62,,81578,HS-grad,9,Married-civ-spouse,,Husband,White
625b06e6,8/1/1964,124-55-5086,98147,33,Private,111567,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White
7e327434,9/24/2004,712-83-5517,62766,51,Private,244572,HS-grad,9,Separated,Other-service,Not-in-family,Black
fbe837aa,10/26/1980,177-69-0900,31373,54,Private,230919,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
387528f7,8/9/2004,398-85-6273,54042,24,Private,282604,Some-college,10,Married-civ-spouse,Protective-serv,Other-relative,White
ff20e599,2/22/2004,832-57-5906,8840,54,Private,320196,Some-college,10,Divorced,Exec-managerial,Unmarried,White
cf54172c,8/27/2003,418-85-5566,30537,42,Private,201466,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
91311169,6/4/1971,411-09-4013,72403,51,Federal-gov,254211,Masters,14,Widowed,Sales,Unmarried,White
aa7bdea4,6/17/2002,677-28-9705,70645,41,Private,599629,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black
03eb444b,3/13/1991,205-56-4467,30123,47,Local-gov,219632,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White
a654deca,9/27/2001,261-32-5945,14628,31,State-gov,161631,Some-college,10,Divorced,Adm-clerical,Unmarried,White
bd0c70cd,6/8/1978,153-35-0281,15463,21,Private,202373,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black
8657d70f,1/3/1952,380-72-8543,14305,52,Private,169549,Some-college,10,Divorced,Exec-managerial,Unmarried,White
529ec9d4,1/29/1986,640-38-1130,17411,20,Private,127185,Some-college,10,Never-married,Prof-specialty,Own-child,White
d1f6b4d5,3/18/1974,803-06-0773,60082,18,Private,184277,HS-grad,9,Never-married,Sales,Own-child,White
bb8d461e,4/1/1994,611-50-0321,20802,58,Private,119751,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander
822142e8,10/26/1999,564-52-8416,90524,23,Private,294701,HS-grad,9,Never-married,Adm-clerical,Unmarried,White
fa2173d2,2/2/1995,537-46-9655,12706,21,Private,26842,Some-college,10,Never-married,Sales,Not-in-family,White
d9f70aa3,8/7/1962,422-76-1273,74326,43,State-gov,114537,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White
cb0d0ee5,2/24/1956,430-31-7844,43557,53,Private,126386,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White
5c606dbd,12/14/1969,220-42-1691,71834,18,Private,163787,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White
014213ef,9/12/1992,403-86-0290,94650,44,Private,98211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
58d5a73f,5/7/1977,775-17-8751,73078,31,Private,175509,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
c496ad49,3/5/1990,687-90-0796,86105,48,Private,159854,1st-4th,2,Married-civ-spouse,Other-service,Husband,White
b3b3cb80,7/22/1980,120-37-4010,66133,55,Self-emp-inc,120920,Masters,14,Divorced,Prof-specialty,Not-in-family,White
3a5c60cd,11/21/2005,565-25-2422,32703,24,Private,187551,Some-college,10,Never-married,Adm-clerical,Own-child,Black
8bfeaf75,2/28/1993,853-68-3429,3321,41,State-gov,27305,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White
dbe789f3,8/23/2009,157-61-4028,99103,35,Private,216711,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
e535db7a,12/22/2000,486-96-3275,70925,47,Local-gov,218596,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White
3a9c4f8e,7/18/1975,866-40-9973,49618,54,Private,280292,Some-college,10,Married-civ-spouse,Sales,Husband,White
0b7e7ddf,6/16/1952,359-78-1802,31029,40,Private,200496,Bachelors,13,Separated,Sales,Not-in-family,White
dc43f3cb,11/25/1981,713-46-0313,32857,56,Self-emp-not-inc,78090,Some-college,10,Divorced,Sales,Unmarried,White
e452db70,1/18/1997,174-84-1577,41499,23,Private,118693,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White
a0a5afff,10/15/1960,745-98-8683,53912,34,Self-emp-not-inc,203488,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
69a52ddb,12/14/1967,507-94-4340,25047,27,Local-gov,172091,HS-grad,9,Never-married,Craft-repair,Unmarried,Black
2e0b7d54,9/9/2002,340-82-3439,63258,32,Private,113364,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
c579fe88,1/9/1975,271-27-7693,40850,72,Self-emp-not-inc,139889,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
ce7a7f11,9/14/1970,546-91-0952,26488,43,Local-gov,301638,12th,8,Married-civ-spouse,Transport-moving,Husband,White
4b9e6373,9/2/1995,469-59-4717,47751,32,Private,110279,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Black
3f35b907,1/15/1975,153-44-5716,61350,53,Private,242859,Some-college,10,Separated,Adm-clerical,Own-child,White
d0bf7f60,2/12/1986,476-93-1574,11857,18,Private,132986,12th,8,Never-married,Other-service,Own-child,White
b9043375,9/5/1972,812-66-2709,66503,38,Private,254439,10th,6,Widowed,Transport-moving,Unmarried,Black
dd55bf00,8/7/2004,211-59-8742,7111,41,Federal-gov,187462,Assoc-voc,11,Divorced,Adm-clerical,Own-child,Black
5e0f383a,8/28/1962,514-03-9563,44073,29,Private,264961,HS-grad,9,Never-married,Craft-repair,Own-child,White
29e072ad,12/23/1981,288-77-1346,23643,70,,148065,Some-college,10,Married-civ-spouse,,Husband,White
753356d9,7/28/1978,542-78-9141,31665,46,Self-emp-inc,200949,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White
c72b2a6d,3/27/1990,712-88-3901,95668,47,Private,47247,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
a36ad190,6/9/1992,327-02-5887,41969,56,Local-gov,571017,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
936d86f3,8/16/1953,269-10-7501,90288,28,Private,416577,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black
c917ce3f,3/23/1994,860-93-1955,54466,55,State-gov,296991,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White
2191149c,9/23/1981,205-68-9555,11631,50,State-gov,45961,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White
eeba0bd4,1/29/1985,195-22-4057,40058,47,Private,302711,11th,7,Divorced,Adm-clerical,Unmarried,White
f8fa4764,11/12/1959,676-16-6719,136,42,Self-emp-inc,50356,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
8b718511,6/8/1958,128-57-3366,30018,22,Private,199336,Some-college,10,Never-married,Machine-op-inspct,Own-child,White
29cb9a32,3/26/1960,615-57-7950,23298,42,Private,341178,5th-6th,3,Married-civ-spouse,Other-service,Husband,White
5be8768e,4/17/2007,341-04-2588,98619,42,Federal-gov,70240,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander
f8581dda,3/12/1963,262-89-2784,33112,46,Private,229394,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White
0c9843a3,6/6/2002,847-67-8499,77606,45,Private,390368,Some-college,10,Married-civ-spouse,Sales,Husband,Black
82ceb68f,3/20/2008,120-02-4675,71489,55,Private,82098,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
6c1bb409,9/1/2004,333-64-7820,31466,57,Private,170411,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White
2167b1e3,12/10/2005,194-80-0123,76649,25,Private,109532,12th,8,Never-married,Craft-repair,Own-child,White
5fcdd900,11/15/1976,406-94-0952,19844,43,Private,142682,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
3554c38d,12/7/2000,708-67-1559,32585,34,Self-emp-inc,127651,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White
b69be870,4/27/1974,531-08-0286,35176,27,Local-gov,236472,Bachelors,13,Divorced,Prof-specialty,Other-relative,White
7ea476d8,2/26/1957,159-77-7619,91238,25,Private,176047,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White
07092583,3/30/1993,344-52-0995,45786,37,Private,111499,Some-college,10,Never-married,Exec-managerial,Not-in-family,White
d569f5bc,11/9/1964,663-28-1369,3234,48,Private,425199,Some-college,10,Divorced,Sales,Unmarried,White
1d67b5c6,12/30/2008,459-03-0802,33367,38,Private,229009,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
a85a9c98,10/20/1989,185-89-5732,66799,17,Private,232713,10th,6,Never-married,Craft-repair,Not-in-family,White
9d0ea0eb,9/19/1997,792-36-9820,3791,70,Private,141742,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White
1da64106,1/1/1959,416-25-2303,7624,37,Private,234807,HS-grad,9,Divorced,Adm-clerical,Unmarried,White
07677082,12/27/1951,143-11-2184,49690,45,Private,738812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
91df98c9,10/12/1982,346-38-2894,95184,56,Private,204816,HS-grad,9,Married-civ-spouse,Sales,Husband,White
be5596d3,4/23/1978,696-32-9645,58489,64,Private,342494,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
78343ef3,5/25/1962,813-89-2834,89563,35,Local-gov,226311,Some-college,10,Divorced,Adm-clerical,Own-child,White
7a292947,8/4/1998,294-95-5290,24521,23,Private,143062,HS-grad,9,Never-married,Sales,Own-child,White
4d25d976,12/6/1969,308-46-8995,56310,42,Local-gov,125155,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White
9d86ee3f,5/27/1985,737-71-4507,90239,23,Private,329925,Some-college,10,Never-married,Handlers-cleaners,Own-child,White
3b40f677,5/21/1988,767-34-5988,30823,26,,208994,Some-college,10,Never-married,,Own-child,White
a5fa0c81,4/5/2006,824-56-2966,63943,56,Local-gov,212864,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
d9778aa0,8/20/1951,811-89-7169,35476,41,Private,214242,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
748d19d6,12/3/1958,672-29-9985,61606,47,Self-emp-not-inc,191175,5th-6th,3,Married-civ-spouse,Sales,Husband,White
4bf0caaf,12/8/1976,404-48-9669,49034,21,Private,118693,Some-college,10,Never-married,Handlers-cleaners,Own-child,White
cea838a0,4/28/1973,857-97-3392,1623,29,Private,253593,HS-grad,9,Never-married,Craft-repair,Own-child,Black
ab7904de,2/26/1987,816-49-7185,47793,32,State-gov,206051,Some-college,10,Married-spouse-absent,Farming-fishing,Own-child,White
93d5adf9,9/24/2002,527-90-4584,63546,72,Private,497280,9th,5,Widowed,Other-service,Unmarried,Black
79a0140f,6/23/1964,370-75-7184,65764,69,Self-emp-not-inc,240562,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White
8bc6c8ac,8/11/2000,729-60-0921,97190,19,Private,140985,Some-college,10,Never-married,Adm-clerical,Other-relative,White
39f5dacd,12/18/1966,762-51-6496,75618,25,Local-gov,191921,Bachelors,13,Never-married,Craft-repair,Own-child,White
f7c78f16,3/7/1969,475-81-9464,37299,56,Private,204049,Some-college,10,Married-civ-spouse,Sales,Husband,White
848faf5b,9/14/1950,577-38-8601,38476,42,Private,331651,Masters,14,Never-married,Prof-specialty,Not-in-family,White
7e4a6b8b,7/2/1983,768-93-2855,66338,58,Private,142158,Bachelors,13,Divorced,Exec-managerial,Unmarried,White
cc211ac1,11/23/1973,461-65-4686,16094,24,Private,249046,Bachelors,13,Never-married,Tech-support,Own-child,White
bb981de0,4/10/1997,244-63-3155,85555,41,Private,213019,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White
56fccc1d,9/13/1975,773-48-6200,3078,40,Private,199599,10th,6,Married-civ-spouse,Exec-managerial,Husband,White
e52a6885,8/10/1957,623-45-6981,16482,37,Private,186191,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
0adddf76,5/30/1959,581-58-1705,44777,25,Private,28008,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White
e39a79f0,4/17/2005,436-94-9410,31834,43,Self-emp-inc,82488,Bachelors,13,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander
c331b0b4,7/4/2002,813-58-6258,52919,36,Private,117073,HS-grad,9,Never-married,Craft-repair,Own-child,White
d015637f,10/8/1982,773-02-2879,62142,41,Private,325786,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
cb898507,9/26/1984,795-87-7549,95076,31,Private,37546,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
0eac6f25,12/18/1993,102-88-5956,58413,22,Private,204226,HS-grad,9,Never-married,Exec-managerial,Own-child,White
9b412686,12/1/1994,258-38-4950,16821,36,Private,133299,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
95c70be3,1/27/1963,887-02-3133,14836,42,Private,29702,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White
1fddd7a3,4/12/1972,243-46-4463,64470,29,Private,307812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
cf03aa45,11/21/1987,704-05-0848,37768,25,Private,174545,HS-grad,9,Never-married,Adm-clerical,Unmarried,White
8213a988,10/1/2004,716-51-9193,99928,23,Private,233472,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
00a25839,4/26/2000,109-28-7700,21072,34,Private,184147,HS-grad,9,Separated,Sales,Unmarried,Black
8c224239,10/7/2004,133-50-4187,98610,27,Private,198188,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
fb2dc48d,2/9/1989,181-51-3972,24288,32,Private,447066,Bachelors,13,Married-civ-spouse,Sales,Husband,Black
ca52b52f,4/27/1951,700-34-4164,87862,33,Private,200246,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White
676b969d,4/28/1976,678-25-5265,44670,38,Private,166585,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White
35d11cb3,7/18/2006,165-87-1398,16655,21,Private,335570,Some-college,10,Never-married,Machine-op-inspct,Own-child,White
1b843d83,8/28/1971,610-25-9140,98328,39,Private,53569,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
3947c606,7/9/2008,125-64-1743,5993,50,Private,167065,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
9a4ad278,1/3/1977,451-34-3686,53190,32,Private,113364,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
b3057cbb,6/2/2006,644-65-7630,68723,40,Federal-gov,219266,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
5401dbe8,12/6/2005,132-79-7655,12991,58,Federal-gov,200042,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
422f8ed5,10/24/2010,654-84-2545,10051,20,Private,205975,HS-grad,9,Never-married,Adm-clerical,Own-child,White
a8d495d2,10/2/2001,257-90-8870,78263,63,,234083,HS-grad,9,Divorced,,Not-in-family,White
1b85459c,3/12/1951,577-04-5892,32853,56,Private,65325,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White
63fb4b65,6/5/1988,601-45-0506,2171,30,Local-gov,194740,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White
b393059f,4/8/1958,426-39-2830,34385,39,Private,99065,Some-college,10,Divorced,Exec-managerial,Unmarried,White
f57efcb7,4/18/1958,216-38-3575,3991,25,Private,212793,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White
7654c499,8/15/1983,224-63-6348,1981,33,Private,112941,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
d8d3a4ef,5/31/2000,663-11-6421,22960,41,State-gov,187322,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
6d4ad37e,11/10/1984,320-55-4557,27241,50,Private,283676,Some-college,10,Divorced,Craft-repair,Not-in-family,White
b036653b,2/14/1989,688-22-3767,66071,44,Private,173682,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White
0550f8cc,11/23/1960,482-29-5512,51322,27,Private,168470,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
7507dc70,8/19/2011,194-73-9544,93610,27,Private,186454,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander
b26522cd,2/25/1959,574-34-2662,8077,58,Private,141807,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White
a3a60e66,1/7/1997,634-10-9433,84874,25,Private,245628,Some-college,10,Never-married,Tech-support,Own-child,White
e4c6ad1d,9/15/1994,365-79-9724,43729,31,Private,264864,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo
16313d6b,5/5/1987,533-98-4910,97762,39,Private,262841,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
cd9a00d9,1/8/1984,855-95-3199,9751,55,Private,37438,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
8d1345be,4/8/1983,724-76-9994,53531,22,Private,170800,Assoc-voc,11,Never-married,Other-service,Own-child,White
135fcea7,7/5/2012,564-92-7096,70973,44,Private,152150,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White
c74401d6,7/8/1969,832-48-6657,82493,41,,211873,Assoc-voc,11,Married-civ-spouse,,Wife,White
ae7fd1e7,7/16/1996,486-61-2354,36809,44,Private,159580,12th,8,Divorced,Transport-moving,Not-in-family,White
bfad837a,12/6/1992,477-90-4595,95578,61,Private,477209,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White
6aff582b,12/30/2009,491-06-7981,65287,32,Private,70985,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White
65d1fa5f,8/31/1967,125-89-0204,55279,35,Private,241998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
ecd441c7,9/30/2006,873-77-2457,37733,28,Private,249541,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
b145681a,3/16/2006,639-94-4220,29167,57,Private,135339,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
6edf082d,8/31/1982,192-96-3343,31397,32,Private,44675,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White
3fa80a86,6/13/2007,108-58-4528,36502,46,State-gov,247992,7th-8th,4,Never-married,Other-service,Not-in-family,Black
de93ebb8,10/4/1989,610-54-4271,11923,26,Self-emp-not-inc,221626,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
dc1782d7,7/15/1958,585-29-6948,89635,43,Self-emp-inc,48087,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
72c8718b,8/11/2000,370-84-0106,76005,62,Local-gov,114045,HS-grad,9,Divorced,Other-service,Not-in-family,White
6fe5678d,6/21/1974,573-63-6896,55046,60,State-gov,69251,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander
a4a35d3d,1/22/1987,711-53-1464,74676,67,Private,192670,HS-grad,9,Divorced,Sales,Not-in-family,White
d3d7d020,8/6/1992,839-61-1833,91778,19,Private,268392,HS-grad,9,Never-married,Sales,Unmarried,Black
47bab435,12/14/2011,445-18-9489,52868,55,,170994,HS-grad,9,Never-married,,Not-in-family,White
0ad630ea,1/22/1999,384-72-3185,43682,48,Private,431513,10th,6,Married-civ-spouse,Craft-repair,Husband,White
14bc6ef2,7/2/1965,553-20-1020,34250,19,State-gov,37332,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White
2b254f00,11/19/2001,116-16-5099,17163,19,Private,35865,Some-college,10,Never-married,Other-service,Not-in-family,White
ec3b638a,12/23/1951,274-11-9589,28490,43,Private,183891,HS-grad,9,Divorced,Exec-managerial,Unmarried,White
8dba24b8,11/2/1959,755-68-9827,10131,31,Private,150309,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White
01a7026e,1/22/1955,127-75-2637,66491,65,Private,93318,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White
aae6346c,4/22/1975,511-89-1743,30259,32,Private,171814,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White
1e4cea76,6/25/1970,440-12-1060,86367,36,State-gov,183735,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White
48831aee,12/18/1962,395-40-7382,15539,41,Private,353541,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
e1fb0f3b,8/15/1982,303-37-1442,27816,33,Local-gov,152351,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White
72838e0e,10/2/1988,613-68-7039,20829,72,,271352,10th,6,Divorced,,Not-in-family,White
c6b101a5,1/17/1984,717-49-5925,41037,34,Private,345705,Bachelors,13,Married-civ-spouse,Sales,Husband,White
b3af4d9c,7/20/1969,793-46-7149,94536,27,Private,223751,Some-college,10,Never-married,Craft-repair,Not-in-family,White
ad0cb448,10/16/1956,153-77-9603,20334,75,Self-emp-inc,164570,11th,7,Never-married,Exec-managerial,Not-in-family,White
58aaf4d1,6/14/1979,651-66-8538,8244,39,,281363,10th,6,Widowed,,Unmarried,White
4bf6139a,1/11/1980,520-90-8251,31969,51,Private,110747,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
db1b9b54,6/4/1967,640-32-6738,61980,47,Private,34458,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
b0744693,8/10/1973,865-78-1159,29185,31,Private,254293,Some-college,10,Never-married,Prof-specialty,Not-in-family,White
79b31933,10/28/1970,643-89-9081,90186,40,Private,270147,Masters,14,Never-married,Exec-managerial,Not-in-family,White
850e3519,4/6/1963,808-07-9611,91274,48,Private,195491,HS-grad,9,Divorced,Sales,Not-in-family,White
60d8f83c,8/17/1981,747-43-5478,90668,36,Local-gov,255454,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black
feab40c2,8/11/1957,457-63-3404,69685,18,Private,126125,HS-grad,9,Never-married,Other-service,Own-child,White
e7aa4bee,7/26/1997,477-53-7613,19738,33,Private,618191,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White
c2962f27,5/12/1958,653-73-6877,92363,34,Private,163110,Masters,14,Married-civ-spouse,Sales,Husband,White
070b4642,12/4/1950,367-86-6434,5693,51,Private,145409,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
6fb41c6a,5/27/1956,410-61-9697,49546,39,State-gov,235379,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White
3fd6e81d,11/25/2003,385-38-0345,87391,20,Private,55465,HS-grad,9,Never-married,Other-service,Own-child,White
1c685d43,7/27/1985,849-87-1921,3603,67,Local-gov,181220,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black
d51b7342,11/9/1968,353-75-1979,28078,42,Private,26672,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White
aaf992c6,7/15/2006,448-33-7322,19428,59,Private,98361,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White
0ed9b242,3/5/2010,680-10-0476,43738,31,Local-gov,219883,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black
636fe24a,10/2/1986,140-98-3816,99284,19,Private,376683,Some-college,10,Never-married,Other-service,Unmarried,Black
2b54d1ce,4/13/2003,149-14-4868,16194,47,Private,33865,Some-college,10,Divorced,Exec-managerial,Not-in-family,White
63ae1667,5/2/1995,820-33-7567,71057,68,Private,168794,7th-8th,4,Married-civ-spouse,Other-service,Husband,White
73df49ec,7/20/1958,775-51-6692,27109,30,Private,94245,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White
3cf4b1c7,6/3/2011,443-21-7702,81841,34,Private,34572,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White
bedc199e,1/25/1956,324-59-4110,6720,49,Private,348751,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White
5d70b353,5/19/1965,630-25-4373,58448,38,Private,65382,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
b875da54,9/3/2007,330-46-9419,72263,60,Private,116707,Some-college,10,Married-civ-spouse,Sales,Husband,White
5a0a1c90,10/21/2009,885-81-6816,69636,51,Private,178054,Some-college,10,Married-civ-spouse,Sales,Husband,White
2883e52e,1/6/2004,462-32-2097,63308,24,Private,140001,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White
6b88f33f,1/17/2002,705-45-8471,38595,18,Private,166889,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black
17845c7c,6/23/1971,862-84-1978,24426,24,Private,117789,Bachelors,13,Never-married,Exec-managerial,Own-child,White
fb573055,3/15/1969,567-07-4896,10260,21,Private,238917,5th-6th,3,Married-civ-spouse,Other-service,Husband,White
f48e8246,8/16/1977,261-58-1536,79208,48,Local-gov,242923,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White
d4a520c8,5/12/1952,625-72-5529,18485,52,Local-gov,330799,9th,5,Married-civ-spouse,Other-service,Wife,White
e8cb60a7,1/18/1952,214-13-5827,86521,48,Private,209460,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White
44cce627,4/11/1963,262-04-2328,37560,40,Federal-gov,75313,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
750068c4,1/1/2000,416-01-5828,13303,29,,339100,11th,7,Divorced,,Not-in-family,White
0149360b,1/21/1991,183-52-2519,33027,20,Private,184779,Some-college,10,Never-married,Tech-support,Own-child,White
05c96727,4/4/2005,251-82-9320,53649,31,Private,139000,HS-grad,9,Divorced,Sales,Unmarried,White
e9157973,6/15/1990,727-60-4489,5437,30,Private,361742,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
6079e525,10/8/1975,155-04-6650,45522,30,Private,260782,HS-grad,9,Never-married,Craft-repair,Unmarried,White
2b8a613a,7/14/1997,557-31-6023,3840,51,Private,203435,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White
8be66069,8/26/1992,592-23-7010,81652,29,Private,100579,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White
deb2d402,6/22/2000,783-65-5764,58193,56,Self-emp-not-inc,356067,Masters,14,Never-married,Sales,Not-in-family,White
8b98adc3,10/29/1953,226-43-2381,71233,46,Private,87250,Bachelors,13,Separated,Tech-support,Unmarried,White
565f0fec,6/24/2008,233-02-9413,23189,41,Private,264663,Some-college,10,Separated,Prof-specialty,Own-child,White
1f944040,5/29/2000,414-37-0981,39996,29,Private,255817,5th-6th,3,Never-married,Other-service,Other-relative,White
24ab002a,3/2/2005,164-82-6447,29417,48,Self-emp-not-inc,243631,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
e74f269e,11/15/1966,257-03-3894,56960,34,Self-emp-inc,544268,HS-grad,9,Divorced,Sales,Not-in-family,White
22d9cb9f,6/14/1997,275-75-9648,80501,42,Self-emp-not-inc,98061,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White
f5309633,8/29/1979,751-17-4631,27356,25,Private,95691,HS-grad,9,Never-married,Other-service,Unmarried,White
48d82e75,4/29/1989,832-38-0646,13417,47,Private,145868,11th,7,Divorced,Other-service,Unmarried,Black
56bd043d,5/24/1974,289-39-8366,13953,23,Private,65038,HS-grad,9,Never-married,Sales,Own-child,White
2f6ddaac,8/18/1999,709-45-9376,86489,43,Local-gov,227734,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White
3e688078,2/18/1955,860-78-8882,27793,19,Local-gov,176831,Some-college,10,Never-married,Other-service,Own-child,Black
e68c6b7d,7/26/2009,268-60-4398,94642,22,Private,211678,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White
ca9cd2e5,8/9/1965,584-34-7808,14348,40,Local-gov,157240,Bachelors,13,Divorced,Prof-specialty,Unmarried,White
e5f81e68,2/27/1989,170-65-1647,38189,41,Self-emp-not-inc,145441,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
